epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
27,2495.46,0.56312,1.64206,0.82922,0.9506,0,0.61123,0.37513,0.4028,0.25589,0.62279,0.37089,0.39315,0.22581,0.6296,2.16742,1.0258,1.01248,0,0.00060405,0.00060405,0.00060405
28,2580.94,0.5526,1.57076,0.81477,0.94516,0,0.50065,0.4185,0.39752,0.24721,0.49657,0.41203,0.39603,0.22891,0.6441,2.0836,1.0451,1.0146,0,0.000597705,0.000597705,0.000597705
29,2666.58,0.5585,1.56848,0.81051,0.95031,0,0.51865,0.37516,0.39943,0.25126,0.52566,0.37805,0.39434,0.22827,0.63098,2.10275,1.01765,1.0078,0,0.000591361,0.000591361,0.000591361
30,2753.75,0.55273,1.57403,0.80708,0.94293,0,0.42647,0.44969,0.39719,0.24444,0.42681,0.43921,0.39185,0.22119,0.64439,2.18465,1.05901,1.02156,0,0.000585017,0.000585017,0.000585017
31,2839.38,0.54594,1.54776,0.78572,0.9389,0,0.49489,0.40957,0.3979,0.25795,0.513,0.39904,0.3934,0.22939,0.62746,2.11969,1.03074,1.00863,0,0.000578672,0.000578672,0.000578672
32,2928.06,0.5431,1.55426,0.78822,0.93889,0,0.61446,0.41466,0.41053,0.26454,0.5864,0.41684,0.39953,0.23516,0.62192,2.09367,1.08972,1.01153,0,0.000572328,0.000572328,0.000572328
33,3013.12,0.53362,1.50664,0.76023,0.93514,0,0.59891,0.40312,0.41174,0.25627,0.59245,0.39871,0.39665,0.23117,0.63557,2.16135,1.05327,1.01146,0,0.000565984,0.000565984,0.000565984
34,3105.63,0.54189,1.5258,0.75631,0.93951,0,0.49258,0.41189,0.40298,0.25597,0.4747,0.4243,0.39194,0.22523,0.63513,2.17427,1.06786,1.01339,0,0.00055964,0.00055964,0.00055964
35,3190.18,0.53794,1.50605,0.76138,0.93569,0,0.51528,0.39102,0.40322,0.25907,0.5039,0.39341,0.39489,0.23147,0.62368,2.16075,1.02355,1.00096,0,0.000553296,0.000553296,0.000553296
36,3283.79,0.54327,1.52981,0.75027,0.93648,0,0.51439,0.37977,0.39495,0.24915,0.49218,0.37389,0.38545,0.22229,0.63753,2.1487,1.02438,1.01844,0,0.000546951,0.000546951,0.000546951
37,3370.73,0.53849,1.51374,0.73753,0.93794,0,0.62305,0.38454,0.38359,0.24392,0.60808,0.37357,0.36517,0.21166,0.64391,2.23663,1.05176,1.02177,0,0.000540607,0.000540607,0.000540607
38,3462.58,0.52689,1.4615,0.71965,0.92372,0,0.6014,0.40365,0.40768,0.25533,0.58726,0.41716,0.39399,0.22576,0.62788,2.22566,1.10078,1.01772,0,0.000534263,0.000534263,0.000534263
39,3548.35,0.51966,1.43607,0.70268,0.92322,0,0.56247,0.3814,0.41852,0.2634,0.56707,0.38348,0.41137,0.24043,0.63129,2.10996,1.02768,1.00917,0,0.000527919,0.000527919,0.000527919
40,3635.36,0.53782,1.45696,0.72047,0.93215,0,0.61941,0.40638,0.39572,0.25387,0.61511,0.40355,0.38739,0.22916,0.63406,2.16196,1.08866,1.01171,0,0.000521574,0.000521574,0.000521574
41,3720.24,0.53498,1.46657,0.69717,0.92876,0,0.69006,0.38192,0.40359,0.25364,0.6768,0.38566,0.40184,0.22727,0.6332,2.22426,1.08383,1.00879,0,0.00051523,0.00051523,0.00051523
42,3811.19,0.53055,1.45197,0.71171,0.93257,0,0.46006,0.47718,0.38942,0.24863,0.45576,0.44858,0.38408,0.22209,0.63321,2.13321,1.04431,1.01082,0,0.000508886,0.000508886,0.000508886
43,3896.75,0.52497,1.44161,0.69066,0.92555,0,0.53941,0.39703,0.41509,0.25941,0.66532,0.38226,0.40247,0.23256,0.62717,2.12886,1.07952,1.00465,0,0.000502541,0.000502541,0.000502541
44,3985.37,0.51661,1.40868,0.68538,0.92029,0,0.48875,0.43297,0.39608,0.25173,0.4709,0.42423,0.38161,0.22246,0.63803,2.19894,1.05463,1.01913,0,0.000496197,0.000496197,0.000496197
45,4074.45,0.52128,1.41462,0.67552,0.92653,0,0.6745,0.38916,0.41642,0.25979,0.65252,0.38643,0.40211,0.23042,0.64752,2.12272,1.03838,1.02013,0,0.000489853,0.000489853,0.000489853
46,4165.9,0.52098,1.42415,0.6672,0.92524,0,0.62249,0.40276,0.41978,0.26214,0.5927,0.4248,0.4073,0.22868,0.63693,2.15208,1.06247,1.01686,0,0.000483509,0.000483509,0.000483509
47,4254.17,0.51609,1.3961,0.66581,0.92177,0,0.61118,0.38761,0.39277,0.24952,0.60843,0.38504,0.39136,0.22509,0.63787,2.18028,1.14673,1.01647,0,0.000477165,0.000477165,0.000477165
48,4347.83,0.517,1.39765,0.6662,0.92128,0,0.51092,0.40453,0.41462,0.25632,0.51069,0.4012,0.39709,0.22111,0.64234,2.23115,1.05992,1.01818,0,0.00047082,0.00047082,0.00047082
49,4435.4,0.50331,1.35878,0.64959,0.91343,0,0.43347,0.4,0.40268,0.24911,0.44066,0.40262,0.3963,0.22239,0.6505,2.23255,1.08721,1.03387,0,0.000464476,0.000464476,0.000464476
50,4530.16,0.51736,1.40185,0.65046,0.92175,0,0.52533,0.36941,0.38561,0.2443,0.50636,0.36197,0.38375,0.22014,0.64577,2.20775,1.09473,1.02728,0,0.000458132,0.000458132,0.000458132
51,4617.73,0.51155,1.38214,0.64516,0.91835,0,0.52251,0.42599,0.41972,0.26046,0.51967,0.41863,0.40293,0.23152,0.6389,2.16274,1.10092,1.0186,0,0.000451787,0.000451787,0.000451787
52,4711.86,0.51479,1.36156,0.63683,0.92281,0,0.62379,0.43172,0.41872,0.26228,0.61454,0.42128,0.40796,0.23323,0.63999,2.28927,1.0816,1.01507,0,0.000445443,0.000445443,0.000445443
53,4799.71,0.51044,1.36948,0.6247,0.91663,0,0.55422,0.39732,0.41788,0.26451,0.54708,0.40687,0.40962,0.24151,0.65183,2.23259,1.09323,1.02936,0,0.000439099,0.000439099,0.000439099
54,4892.19,0.50374,1.33381,0.62733,0.91055,0,0.51038,0.40017,0.40494,0.25643,0.50736,0.40889,0.39272,0.22686,0.64169,2.18524,1.07718,1.02127,0,0.000432755,0.000432755,0.000432755
55,4979.24,0.50153,1.34821,0.62405,0.91315,0,0.61499,0.42838,0.41502,0.26025,0.61751,0.4215,0.39851,0.23083,0.64518,2.24187,1.07596,1.02375,0,0.000426411,0.000426411,0.000426411
56,5069.15,0.50167,1.33041,0.60804,0.91026,0,0.62196,0.42064,0.39932,0.24806,0.62499,0.39212,0.37982,0.22254,0.63241,2.26676,1.10436,1.0122,0,0.000420066,0.000420066,0.000420066
57,5157.52,0.50306,1.33319,0.60798,0.91125,0,0.67963,0.38781,0.40318,0.25537,0.66779,0.37937,0.39427,0.23146,0.6393,2.24148,1.05956,1.02439,0,0.000413722,0.000413722,0.000413722
58,5246.35,0.49757,1.33648,0.59922,0.90982,0,0.54742,0.40698,0.40609,0.25705,0.50408,0.41028,0.39619,0.23184,0.62945,2.24635,1.08874,1.01973,0,0.000407378,0.000407378,0.000407378
59,5337.82,0.50021,1.32036,0.6011,0.90949,0,0.49361,0.42371,0.38815,0.24504,0.49404,0.42527,0.38375,0.22169,0.63829,2.26879,1.11737,1.0193,0,0.000401033,0.000401033,0.000401033
60,5428.27,0.49781,1.31258,0.59224,0.91021,0,0.58858,0.38068,0.40006,0.25186,0.58456,0.36656,0.38589,0.22811,0.64063,2.233,1.09962,1.02628,0,0.000394689,0.000394689,0.000394689
61,5515.96,0.49993,1.31714,0.59835,0.90643,0,0.6431,0.39129,0.39881,0.24805,0.64781,0.39441,0.38637,0.22249,0.64549,2.26553,1.11235,1.02545,0,0.000388345,0.000388345,0.000388345
62,5609.29,0.49631,1.31434,0.58997,0.90808,0,0.65644,0.3908,0.39054,0.24381,0.61833,0.38738,0.3733,0.21623,0.65509,2.35574,1.12284,1.03884,0,0.000382001,0.000382001,0.000382001
63,5702.75,0.49418,1.28949,0.5884,0.90924,0,0.50018,0.47441,0.42015,0.25931,0.49396,0.46153,0.41261,0.23588,0.63513,2.22286,1.03629,1.01748,0,0.000375656,0.000375656,0.000375656
64,5790.29,0.49085,1.28813,0.57253,0.90358,0,0.53306,0.43934,0.41543,0.25747,0.52889,0.43652,0.40393,0.23432,0.64312,2.20732,1.08424,1.02761,0,0.000369312,0.000369312,0.000369312
65,5883.39,0.49492,1.30019,0.57374,0.90671,0,0.6323,0.40005,0.4099,0.24991,0.63177,0.37881,0.38933,0.2237,0.65553,2.30131,1.12735,1.03587,0,0.000362968,0.000362968,0.000362968
66,5974.87,0.4879,1.27127,0.56289,0.90323,0,0.51708,0.39648,0.39411,0.25069,0.49722,0.41138,0.39231,0.22448,0.64005,2.26073,1.09371,1.02533,0,0.000356624,0.000356624,0.000356624
67,6065.56,0.48168,1.25918,0.55603,0.90165,0,0.52958,0.40987,0.40019,0.25135,0.52792,0.41295,0.39705,0.22769,0.65096,2.23533,1.09793,1.03552,0,0.00035028,0.00035028,0.00035028
68,6161.07,0.48336,1.25053,0.55877,0.90309,0,0.5783,0.40216,0.42309,0.2595,0.53301,0.41246,0.40422,0.23356,0.64805,2.24446,1.11921,1.03089,0,0.000343935,0.000343935,0.000343935
69,6250.81,0.48402,1.28169,0.55402,0.89872,0,0.58114,0.395,0.4183,0.26179,0.55722,0.39091,0.40615,0.23391,0.65156,2.22426,1.13049,1.04069,0,0.000337591,0.000337591,0.000337591
70,6339.27,0.47414,1.23517,0.53794,0.89608,0,0.64414,0.39695,0.41203,0.25964,0.63581,0.40526,0.40667,0.23788,0.64628,2.24072,1.11156,1.02828,0,0.000331247,0.000331247,0.000331247
71,6431.57,0.48123,1.24712,0.53876,0.89632,0,0.67927,0.38636,0.40548,0.25633,0.64117,0.36576,0.38221,0.22963,0.64923,2.29882,1.09349,1.0315,0,0.000324903,0.000324903,0.000324903
72,6521.29,0.47054,1.22977,0.52846,0.89589,0,0.63016,0.40179,0.40125,0.24613,0.60562,0.40171,0.38509,0.21988,0.66559,2.31395,1.21797,1.05087,0,0.000318558,0.000318558,0.000318558
73,6609.7,0.4719,1.22384,0.53188,0.89667,0,0.66974,0.38322,0.40344,0.25004,0.49115,0.40791,0.38395,0.22372,0.64529,2.3232,1.11602,1.03488,0,0.000312214,0.000312214,0.000312214
74,6700.76,0.46765,1.21764,0.52027,0.89108,0,0.65619,0.3756,0.40244,0.25182,0.63015,0.38586,0.38353,0.22871,0.64724,2.23,1.12686,1.03032,0,0.00030587,0.00030587,0.00030587
75,6788.86,0.47148,1.21306,0.52853,0.89305,0,0.53222,0.41631,0.40224,0.25064,0.53457,0.40855,0.38801,0.22676,0.64437,2.21548,1.17436,1.03033,0,0.000299525,0.000299525,0.000299525
76,6884.45,0.46793,1.20307,0.51258,0.89199,0,0.48582,0.42861,0.39995,0.24965,0.47665,0.43452,0.38972,0.22519,0.65096,2.28609,1.15491,1.0348,0,0.000293181,0.000293181,0.000293181
77,6972.69,0.47214,1.20867,0.51166,0.89194,0,0.57786,0.38329,0.41282,0.258,0.54577,0.36691,0.38649,0.22514,0.64552,2.23752,1.15111,1.02722,0,0.000286837,0.000286837,0.000286837
78,7066.5,0.47131,1.20886,0.51419,0.891,0,0.57477,0.37808,0.43427,0.26655,0.42974,0.45966,0.4121,0.23247,0.64807,2.39759,1.20277,1.03354,0,0.000280493,0.000280493,0.000280493
79,7154.27,0.4679,1.21452,0.50876,0.88637,0,0.54821,0.39421,0.44399,0.26842,0.54247,0.381,0.43044,0.23563,0.64349,2.29512,1.14374,1.0331,0,0.000274148,0.000274148,0.000274148
80,7248.78,0.45928,1.18844,0.49817,0.88583,0,0.67483,0.38008,0.42853,0.25427,0.66184,0.37296,0.39151,0.22482,0.65177,2.30812,1.16674,1.04478,0,0.000267804,0.000267804,0.000267804
81,7338.05,0.46286,1.19883,0.4994,0.888,0,0.52363,0.42338,0.41972,0.24852,0.5397,0.38788,0.39477,0.22437,0.64549,2.2759,1.15457,1.02924,0,0.00026146,0.00026146,0.00026146
82,7431.11,0.4627,1.16604,0.49242,0.88946,0,0.57428,0.39345,0.41457,0.25034,0.56115,0.38467,0.4031,0.22737,0.6489,2.29472,1.16427,1.04073,0,0.000255116,0.000255116,0.000255116
83,7520.79,0.46696,1.18372,0.49773,0.88916,0,0.54229,0.38422,0.39528,0.24338,0.51647,0.41212,0.39639,0.22204,0.63017,2.35674,1.15321,1.02408,0,0.000248772,0.000248772,0.000248772
